id,name,now_cost,position,team,expected_goals_conceded_per_90,ep_next,cost_change_start_fall,expected_goal_involvements_per_90,creativity,selected_rank,now_cost_rank,status,creativity_rank,bps,in_dreamteam,red_cards,bonus,goals_scored,ict_index_rank,chance_of_playing_next_round,threat_rank,now_cost_rank_type,goals_conceded_per_90,expected_goals_per_90,yellow_cards,expected_assists_per_90,own_goals,saves,ep_this,chance_of_playing_this_round,direct_freekicks_order,transfers_out,starts_per_90,clean_sheets_per_90,points_per_game_rank_type,threat_rank_type,creativity_rank_type,points_per_game_rank,transfers_in,form_rank_type,expected_goals,value_form,transfers_in_event,news_added,transfers_out_event,dreamteam_count,influence_rank_type,clean_sheets,saves_per_90,expected_goals_conceded,total_points,form_rank,penalties_saved,points_per_game,assists,cost_change_event,news,influence_rank,region,web_name,expected_goal_involvements,goals_conceded,selected_by_percent,cost_change_start,influence,form,corners_and_indirect_freekicks_order,cost_change_event_fall,ict_index_rank_type,value_season,expected_assists,ict_index,starts,penalties_missed,penalties_order,event_points,selected_rank_type,minutes,threat
466,Joe Lumley,40,GKP,Southampton,0.0,-0.5,0,0.0,0.0,325,599,a,450,0,False,0,0,0,469,,410,49,0.0,0.0,0,0.0,0,0,-1.5,,,14279,0.0,0.0,39,11,20,472,12388,32,0.00,0.0,86,,176,0,39,0,0.0,0.00,0,384,0,0.0,0,0,,465,241.0,Lumley,0.00,0,0.3,0,0.0,0.0,,0,39,0.0,0.00,0.0,0,0,,0,46,0,0.0
467,Ryan Manning,43,DEF,Southampton,2.4,0.2,2,0.17,110.5,494,555,a,137,22,False,0,0,0,262,,270,134,1.64,0.01,1,0.16,0,0,-0.8,,,4928,1.37,0.0,94,82,29,289,1552,82,0.05,0.2,46,,53,0,107,0,0.0,8.79,8,274,0,1.6,1,0,,313,104.0,Manning,0.64,6,0.1,-2,48.6,0.7,1.0,0,86,1.9,0.59,18.0,5,0,,0,179,329,22.0
468,Sékou Mara,50,FWD,Southampton,0.0,0.0,0,0.0,0.0,567,224,u,659,0,False,0,0,0,662,0.0,654,49,0.0,0.0,0,0.0,0,0,0.0,0.0,,7860,0.0,0.0,67,64,65,662,782,65,0.00,0.0,0,2024-08-26T10:17:11.280625Z,23,0,66,0,0.0,0.00,0,638,0,0.0,0,0,Transferred to Strasbourg,661,,Mara,0.00,0,0.0,0,0.0,0.0,,0,66,0.0,0.00,0.0,0,0,,0,71,0,0.0
469,Alex McCarthy,43,GKP,Southampton,1.95,0.5,2,0.0,0.0,395,535,a,520,30,False,0,0,0,322,,486,30,1.67,0.0,0,0.0,0,15,-0.5,,,19117,1.0,0.0,18,39,48,119,13239,20,0.00,0.2,343,,140,0,24,0,5.0,5.85,9,234,0,3.0,0,0,,236,241.0,McCarthy,0.00,5,0.2,-2,96.6,1.0,,0,24,2.1,0.00,9.7,3,0,,3,58,270,0.0
470,Paul Onuachu,49,FWD,Southampton,2.58,0.1,1,0.05,10.8,350,250,d,342,15,False,0,0,0,362,75.0,239,56,3.27,0.05,1,0.0,0,0,-0.8,,,20421,0.82,0.0,47,37,38,436,26426,33,0.06,0.1,919,2024-11-25T09:30:07.798801Z,1042,0,38,0,0.0,3.15,5,289,0,0.8,0,0,Knock - 75% chance of playing,400,157.0,Onuachu,0.06,4,0.2,-1,9.6,0.7,,0,39,1.0,0.00,5.2,1,0,,1,54,110,32.0
471,Will Smallbone,50,MID,Southampton,1.85,0.0,0,0.32,57.1,582,207,i,217,31,False,0,0,0,314,0.0,240,130,1.88,0.12,0,0.2,0,0,0.0,0.0,1.0,5530,1.12,0.0,146,133,134,310,1646,276,0.31,0.0,15,2024-10-20T11:00:06.361543Z,33,0,173,0,0.0,4.93,6,630,0,1.5,0,0,Hamstring injury - Unknown return date,360,104.0,Smallbone,0.85,5,0.0,0,22.6,0.0,2.0,0,154,1.2,0.54,11.1,3,0,,0,245,240,32.0
472,Jack Stephens,40,DEF,Southampton,2.06,1.5,0,0.07,50.1,232,590,a,234,44,False,1,0,0,275,100.0,292,159,1.89,0.04,2,0.03,0,0,0.5,100.0,,70824,1.08,0.14,108,90,63,334,102421,49,0.28,0.5,2360,2024-10-02T00:30:05.770760Z,1075,0,89,1,0.0,15.22,10,152,0,1.2,0,0,,240,241.0,Stephens,0.48,14,0.7,0,91.0,2.0,,0,91,2.5,0.20,15.8,8,0,,0,88,665,17.0
473,Ross Stewart,45,FWD,Southampton,1.77,0.0,0,0.13,6.7,140,380,i,364,5,False,0,0,0,403,0.0,325,65,1.38,0.12,1,0.01,0,0,0.0,0.0,,365139,0.69,0.0,46,41,40,431,489842,47,0.17,0.0,1281,2024-10-05T18:00:07.268831Z,13571,0,39,0,0.0,2.56,3,520,0,0.8,0,0,Muscle injury - Unknown return date,413,243.0,Stewart,0.19,2,2.0,0,5.8,0.0,,0,41,0.7,0.02,2.1,1,0,,0,26,130,9.0
474,Sugawara Yukinari,45,DEF,Southampton,2.18,1.5,0,0.23,144.8,354,377,a,98,94,False,0,0,1,136,100.0,194,67,2.12,0.04,2,0.19,0,0,0.5,100.0,2.0,27762,1.06,0.13,55,47,20,188,28324,52,0.29,0.4,180,2024-10-20T11:00:06.390070Z,394,1,56,1,0.0,16.49,25,155,0,2.3,1,0,,138,108.0,Sugawara,1.71,16,0.2,0,168.6,2.0,3.0,0,35,5.6,1.42,36.7,8,0,,1,128,680,55.0
475,Charlie Taylor,39,DEF,Southampton,1.77,-0.5,1,0.04,25.4,76,674,a,295,31,False,0,0,0,323,,367,217,2.17,0.0,1,0.04,0,0,-1.5,,,287437,0.87,0.0,115,123,91,353,217958,118,0.00,0.0,9145,,6604,0,100,0,0.0,4.08,5,362,0,1.0,0,0,,283,241.0,Taylor,0.09,5,4.5,-1,67.0,0.0,,0,105,1.3,0.09,9.5,2,0,,0,27,207,2.0
476,Kyle Walker-Peters,44,DEF,Southampton,2.34,2.8,1,0.07,123.9,292,488,a,120,106,False,0,3,0,127,,145,94,2.02,0.02,2,0.05,0,0,1.8,,,37223,1.01,0.1,63,25,23,199,23863,20,0.24,0.7,635,,501,0,48,1,0.0,23.11,22,77,0,2.2,1,0,,119,241.0,Walker-Peters,0.78,20,0.4,-1,183.2,3.3,,0,31,5.0,0.54,38.6,10,0,,1,110,890,79.0
477,Nathan Wood-Gordon,40,DEF,Southampton,0.0,-0.5,0,0.0,0.0,180,621,a,466,0,False,0,0,0,485,,427,179,0.0,0.0,0,0.0,0,0,-1.5,,,84062,0.0,0.0,165,151,168,486,87424,141,0.00,0.0,378,,1521,0,169,0,0.0,0.00,0,402,0,0.0,0,0,,481,241.0,Wood,0.00,0,1.4,0,0.0,0.0,,0,169,0.0,0.00,0.0,0,0,,0,69,0,0.0
515,Maxwel Cornet,48,MID,Southampton,2.27,-0.5,2,0.2,3.5,574,295,a,381,12,False,0,0,0,402,,337,196,5.07,0.2,1,0.0,0,0,-1.5,,,3317,1.27,0.0,225,184,205,452,1696,253,0.16,0.0,7,,38,0,187,0,0.0,1.79,1,600,0,0.5,0,0,,390,54.0,Cornet,0.16,4,0.0,-2,11.6,0.0,,0,201,0.2,0.00,2.2,1,0,,0,237,71,7.0
518,Flynn Downes,48,MID,Southampton,2.23,1.2,2,0.15,203.8,510,308,a,55,145,False,0,0,0,111,,147,206,2.01,0.05,4,0.1,0,0,0.2,,,6283,1.0,0.09,128,92,45,279,4168,84,0.51,0.4,41,,113,0,70,1,0.0,24.39,19,182,0,1.7,0,0,,180,241.0,Downes,1.62,22,0.1,-2,135.6,1.7,,0,68,4.0,1.11,41.8,11,0,,2,196,986,78.0
584,Ben Brereton Díaz,50,MID,Southampton,1.86,-0.2,5,0.23,61.9,379,203,a,205,32,False,0,0,0,267,,142,127,1.77,0.2,1,0.03,0,0,-1.2,,,76354,0.89,0.0,157,89,124,323,21977,167,0.90,0.1,53,,287,0,177,0,0.0,8.38,10,341,0,1.4,0,0,,369,44.0,Brereton Díaz,1.04,8,0.2,-5,19.8,0.3,,0,132,2.0,0.14,16.4,4,0,,0,134,406,81.0
608,Tyler Dibling,45,MID,Southampton,2.34,0.5,0,0.25,146.1,112,428,a,94,95,False,0,3,1,144,100.0,111,259,2.33,0.13,4,0.12,0,0,-0.5,100.0,,255738,0.96,0.14,111,72,70,246,514829,119,0.98,0.2,8649,2024-10-16T12:30:07.750821Z,12431,1,95,1,0.0,17.09,23,242,0,1.9,0,0,,224,241.0,Dibling,1.82,17,2.6,0,100.8,1.0,,0,84,5.1,0.84,35.3,7,0,,2,34,656,106.0
623,Mateus Gonçalo Espanha Fernandes,50,MID,Southampton,2.18,3.2,0,0.18,167.4,569,239,a,75,138,False,0,0,1,107,,116,153,1.8,0.1,3,0.08,0,0,2.2,,,2454,1.02,0.23,80,76,58,176,3907,31,0.89,0.7,460,,92,0,50,2,0.0,19.33,27,69,0,2.5,1,0,,142,173.0,M.Fernandes,1.56,16,0.0,0,166.0,3.7,,0,64,5.4,0.67,43.7,9,0,,7,233,798,103.0
82,Dominic Solanke-Mitchell,76,FWD,Spurs,1.29,8.2,-1,0.64,94.7,29,15,a,158,192,False,0,3,4,34,100.0,11,6,1.12,0.57,0,0.07,0,0,7.2,100.0,,3353556,1.01,0.2,10,5,16,23,1986311,3,5.57,1.0,33900,2024-08-23T14:00:06.228956Z,42050,1,7,2,0.0,12.68,48,7,0,4.8,3,-1,,62,241.0,Solanke,6.23,11,13.1,1,244.0,7.7,,1,9,6.3,0.66,69.7,10,0,,5,8,887,359.0
478,Ashley Phillips,40,DEF,Spurs,0.0,0.0,0,0.0,0.0,363,663,u,504,0,False,0,0,0,522,0.0,466,206,0.0,0.0,0,0.0,0,0,0.0,0.0,,39071,0.0,0.0,189,175,191,524,8361,167,0.00,0.0,0,2024-08-26T10:10:07.966773Z,284,0,192,0,0.0,0.00,0,443,0,0.0,0,0,Loaned to Stoke City,518,,A.Phillips,0.00,0,0.2,0,0.0,0.0,,0,192,0.0,0.00,0.0,0,0,,0,130,0,0.0
479,Brandon Austin,40,GKP,Spurs,0.0,0.5,0,0.0,0.0,258,612,a,461,0,False,0,0,0,480,,421,54,0.0,0.0,0,0.0,0,0,-0.5,,,22354,0.0,0.0,44,16,25,482,25802,37,0.00,0.0,278,,564,0,44,0,0.0,0.00,0,395,0,0.0,0,0,,476,241.0,Austin,0.00,0,0.5,0,0.0,0.0,,0,44,0.0,0.00,0.0,0,0,,0,38,0,0.0
480,Rodrigo Bentancur,50,MID,Spurs,1.39,0.0,0,0.16,56.6,398,200,s,219,106,False,0,1,1,240,0.0,178,125,1.52,0.12,4,0.04,0,0,0.0,0.0,,31723,1.18,0.17,114,109,135,249,18756,55,0.72,0.5,17,2024-11-18T15:00:09.073683Z,1454,0,97,1,0.0,8.24,19,126,0,1.9,0,0,Suspended until 26 Dec,227,230.0,Bentancur,0.97,9,0.2,0,100.2,2.7,,0,119,3.8,0.25,22.0,7,0,,0,140,532,63.0
481,Lucas Bergvall,44,MID,Spurs,0.59,0.8,1,0.67,31.7,227,530,a,274,22,False,0,0,0,359,100.0,333,310,0.0,0.15,0,0.52,0,0,-0.2,100.0,,105593,0.0,0.0,178,181,162,375,95183,154,0.08,0.1,4140,2024-10-16T12:30:07.550630Z,3090,0,184,0,0.0,0.31,6,322,0,1.0,0,0,,384,206.0,Bergvall,0.35,0,0.8,-1,14.0,0.3,4.0,0,180,1.4,0.27,5.3,0,0,,1,75,47,8.0
482,Yves Bissouma,49,MID,Spurs,1.28,1.8,1,0.1,60.8,275,266,a,208,133,False,0,4,2,228,100.0,254,173,0.74,0.05,3,0.05,0,0,0.8,100.0,,66976,0.93,0.37,52,141,126,123,83546,107,0.29,0.3,774,2024-09-13T15:00:07.156577Z,1860,1,60,2,0.0,6.89,27,213,0,3.0,0,0,,167,132.0,Bissouma,0.55,4,0.4,-1,144.0,1.3,,0,112,5.5,0.26,23.3,5,0,,2,90,486,27.0
483,Bryan Gil Salvatierra,50,MID,Spurs,0.0,0.0,0,0.0,0.0,676,218,u,655,0,False,0,0,0,658,0.0,650,138,0.0,0.0,0,0.0,0,0,0.0,0.0,,143,0.0,0.0,298,296,298,658,0,279,0.00,0.0,0,2024-07-31T11:08:25.895794Z,0,0,297,0,0.0,0.00,0,634,0,0.0,0,0,On loan to Girona for the season,657,,Bryan,0.00,0,0.0,0,0.0,0.0,,0,298,0.0,0.00,0.0,0,0,,0,307,0,0.0
484,Ben Davies,43,DEF,Spurs,1.97,2.8,2,0.01,0.4,378,547,a,414,29,False,0,0,0,386,,492,127,0.0,0.0,0,0.01,0,0,1.8,,,16123,0.76,0.76,12,191,146,70,8057,43,0.00,0.5,1045,,153,0,122,1,0.0,2.61,7,137,0,3.5,0,0,,342,244.0,Davies,0.01,0,0.2,-2,30.6,2.3,,0,129,1.6,0.01,3.1,1,0,,6,135,119,0.0
485,Alfie Devine,45,MID,Spurs,0.0,0.0,0,0.0,0.0,499,426,u,597,0,False,0,0,0,601,0.0,577,257,0.0,0.0,0,0.0,0,0,0.0,0.0,,11512,0.0,0.0,258,248,257,604,4716,215,0.00,0.0,0,2024-09-10T11:37:22.522366Z,86,0,252,0,0.0,0.00,0,551,0,0.0,0,0,Loaned to Westerlo,597,,Devine,0.00,0,0.1,0,0.0,0.0,,0,255,0.0,0.00,0.0,0,0,,0,190,0,0.0
486,Radu Drăgușin,43,DEF,Spurs,1.83,3.5,2,0.01,5.0,340,568,a,371,49,False,0,0,0,328,,332,145,1.22,0.0,0,0.01,0,0,2.5,,,20229,0.98,0.24,61,111,125,197,17469,24,0.02,0.7,3243,,310,0,97,1,0.0,7.50,11,90,0,2.2,0,0,,264,177.0,Dragusin,0.05,5,0.2,-2,75.6,3.0,,0,106,2.6,0.03,8.9,4,0,,6,123,369,8.0
487,Emerson Leite de Souza Junior,45,DEF,Spurs,0.0,0.0,0,0.0,0.0,635,385,u,570,0,False,0,0,0,575,0.0,548,72,0.0,0.0,0,0.0,0,0,0.0,0.0,,2601,0.0,0.0,220,217,222,578,0,214,0.00,0.0,0,2024-08-13T07:06:12.490889Z,5,0,222,0,0.0,0.00,0,522,0,0.0,0,0,Transferred to AC Milan,571,,E.Royal,0.00,0,0.0,0,0.0,0.0,,0,222,0.0,0.00,0.0,0,0,,0,213,0,0.0
488,Fraser Forster,43,GKP,Spurs,0.0,0.5,2,0.0,0.0,355,532,a,517,0,False,0,0,0,534,,483,28,0.0,0.0,0,0.0,0,0,-0.5,,,14430,0.0,0.0,63,37,46,537,6651,57,0.00,0.0,1789,,239,0,63,0,0.0,0.00,0,458,0,0.0,0,0,,530,241.0,Forster,0.00,0,0.2,-2,0.0,0.0,,0,63,0.0,0.00,0.0,0,0,,0,51,0,0.0
489,Archie Gray,47,MID,Spurs,0.3,0.8,3,0.02,3.3,416,345,a,383,12,False,0,0,0,424,,621,225,0.0,0.0,0,0.02,0,0,-0.2,,,23027,0.0,0.0,192,281,206,391,9142,159,0.00,0.1,162,,435,0,196,0,0.0,0.14,5,329,0,1.0,0,0,,403,241.0,Gray,0.01,0,0.1,-3,9.0,0.3,,0,209,1.1,0.01,1.2,0,0,,0,148,42,0.0
490,Pierre-Emile Højbjerg,50,MID,Spurs,0.0,0.0,0,0.0,0.0,662,191,u,651,0,False,0,0,0,655,0.0,645,118,0.0,0.0,0,0.0,0,0,0.0,0.0,,501,0.0,0.0,296,293,296,655,0,275,0.00,0.0,0,2024-07-23T11:58:08.802970Z,2,0,295,0,0.0,0.00,0,629,0,0.0,0,0,On loan to Marseille for the season,654,,Højbjerg,0.00,0,0.0,0,0.0,0.0,,0,296,0.0,0.00,0.0,0,0,,0,296,0,0.0
491,Brennan Johnson,67,MID,Spurs,1.31,5.8,-2,0.74,135.3,47,38,a,111,177,False,0,2,5,19,,4,20,1.21,0.68,2,0.06,0,0,4.8,,,731553,1.01,0.2,14,3,81,28,1598027,11,6.74,0.8,35000,,33570,0,23,2,0.0,13.00,55,26,0,4.6,2,0,,70,244.0,Johnson,7.34,12,9.1,2,229.8,5.3,,0,14,8.2,0.60,81.0,10,0,,6,11,893,451.0
492,Dejan Kulusevski,63,MID,Spurs,1.35,4.8,2,0.37,412.5,84,61,a,6,186,False,0,5,2,9,,21,39,1.14,0.14,3,0.23,0,0,3.8,,,386401,1.04,0.28,25,10,6,56,539915,24,1.49,0.7,38429,,7190,0,15,3,0.0,14.27,47,50,0,3.9,3,0,,51,206.0,Kulusevski,3.94,12,4.0,-2,261.0,4.3,3.0,0,7,7.5,2.45,97.5,11,0,,6,25,948,303.0
493,Giovani Lo Celso,49,MID,Spurs,0.0,0.0,1,0.0,0.0,560,260,u,643,0,False,0,0,0,648,0.0,633,168,0.0,0.0,0,0.0,0,0,0.0,0.0,,10399,0.0,0.0,292,287,292,649,2052,263,0.00,0.0,0,2024-08-31T06:14:45.936781Z,26,0,290,0,0.0,0.00,0,615,0,0.0,0,0,Transferred to Real Betis,647,,Lo Celso,0.00,0,0.0,-1,0.0,0.0,,0,291,0.0,0.00,0.0,0,0,,0,230,0,0.0
494,James Maddison,75,MID,Spurs,1.26,8.2,0,0.8,340.5,58,17,a,15,302,False,0,9,5,6,,20,11,1.17,0.37,2,0.43,0,0,7.2,,2.0,776973,1.17,0.35,6,9,13,13,990735,4,3.15,1.0,152845,,6574,2,5,3,0.0,10.77,68,6,0,5.7,4,0,,10,241.0,Maddison,6.83,10,7.2,0,378.0,7.7,1.0,0,4,9.1,3.68,102.9,10,0,2.0,16,15,771,310.0
495,Pedro Porro,55,DEF,Spurs,1.27,6.8,0,0.21,341.6,8,119,a,14,203,False,0,3,2,25,100.0,94,10,1.09,0.09,2,0.12,0,0,5.8,100.0,1.0,2273468,1.0,0.25,6,9,2,48,1679512,2,1.03,1.1,194856,2024-08-19T23:00:06.196679Z,8377,2,5,3,0.0,15.19,49,13,0,4.1,1,0,,20,200.0,Pedro Porro,2.47,13,27.7,0,323.2,6.3,2.0,0,2,8.9,1.44,78.9,12,0,,14,2,1077,123.0
496,Sergio Reguilón,42,DEF,Spurs,0.0,0.5,3,0.0,0.0,382,577,a,514,0,False,0,0,0,531,,480,154,0.0,0.0,0,0.0,0,0,-0.5,,,24519,0.0,0.0,199,188,200,534,8027,179,0.00,0.0,246,,310,0,201,0,0.0,0.00,0,455,0,0.0,0,0,,527,200.0,Reguilón,0.00,0,0.2,-3,0.0,0.0,,0,201,0.0,0.00,0.0,0,0,,0,137,0,0.0
497,Richarlison de Andrade,68,FWD,Spurs,0.61,0.0,2,0.71,23.7,293,34,i,302,22,False,0,0,0,352,0.0,295,16,0.0,0.2,1,0.51,0,0,0.0,0.0,,130683,0.0,0.0,34,40,35,324,46396,27,0.19,0.2,34,2024-11-04T00:00:08.087677Z,387,0,36,0,0.0,0.59,7,229,0,1.4,1,0,Hamstring injury - Expected back 04 Jan,364,30.0,Richarlison,0.68,0,0.4,-2,22.2,1.3,,0,37,1.0,0.49,6.2,0,0,2.0,0,45,87,17.0
498,Cristian Romero,50,DEF,Spurs,1.18,0.6,0,0.17,95.1,62,209,d,157,183,False,0,2,1,82,50.0,89,24,1.22,0.1,1,0.07,0,0,0.0,0.0,,895024,1.03,0.19,30,8,37,114,927138,93,1.03,0.1,643,2024-11-21T14:30:08.425075Z,54767,1,17,2,0.0,12.64,34,294,0,3.1,0,0,Foot injury - 50% chance of playing,58,10.0,Romero,1.77,13,6.9,0,247.4,0.7,,0,16,6.8,0.74,48.5,11,0,,0,21,960,140.0
499,Pape Matar Sarr,48,MID,Spurs,1.35,2.5,2,0.18,97.4,368,327,a,155,126,False,0,0,0,208,100.0,195,215,0.85,0.12,2,0.06,0,0,1.5,100.0,,30488,0.85,0.17,120,114,104,263,22423,71,0.70,0.4,805,2024-11-10T23:00:08.379204Z,696,0,81,1,0.0,7.94,21,161,0,1.8,2,0,,204,189.0,P.M.Sarr,1.04,5,0.2,-2,116.2,2.0,,0,105,4.4,0.34,26.8,5,0,,2,130,528,55.0
500,Dane Scarlett,45,FWD,Spurs,0.0,0.0,0,0.0,0.0,477,418,u,590,0,False,0,0,0,594,0.0,570,68,0.0,0.0,0,0.0,0,0,0.0,0.0,,13510,0.0,0.0,54,50,52,597,0,50,0.00,0.0,0,2024-08-14T08:32:58.295903Z,130,0,51,0,0.0,0.00,0,543,0,0.0,0,0,Loaned to Oxford United,590,,Scarlett,0.00,0,0.1,0,0.0,0.0,,0,52,0.0,0.00,0.0,0,0,,0,63,0,0.0
502,Manor Solomon,54,MID,Spurs,0.0,0.0,1,0.0,0.0,581,137,u,671,0,False,0,0,0,672,0.0,666,80,0.0,0.0,0,0.0,0,0,0.0,0.0,,5284,0.0,0.0,305,303,305,671,480,292,0.00,0.0,0,2024-08-29T11:11:30.036154Z,10,0,305,0,0.0,0.00,0,658,0,0.0,0,0,Season long loan to Leeds United,672,,Solomon,0.00,0,0.0,-1,0.0,0.0,,0,305,0.0,0.00,0.0,0,0,,0,244,0,0.0
503,Son Heung-min,99,MID,Spurs,1.28,4.5,1,0.53,308.5,66,5,a,19,240,False,0,7,3,20,100.0,39,4,1.12,0.24,0,0.29,0,0,3.5,100.0,,1615632,1.12,0.25,5,24,16,10,1223502,30,1.92,0.4,26164,2024-10-25T10:30:06.315550Z,14948,1,13,2,0.0,10.34,53,61,0,5.9,4,0,,45,114.0,Son,4.27,9,6.3,-1,268.6,4.0,,0,15,5.4,2.35,80.4,9,0,1.0,6,18,726,226.0
504,Djed Spence,44,DEF,Spurs,0.96,0.8,1,0.01,7.6,480,509,a,358,11,False,0,0,0,406,100.0,371,109,0.0,0.0,1,0.01,0,0,-0.2,100.0,,7435,0.0,0.0,143,127,115,430,2277,107,0.00,0.1,76,2024-10-19T19:30:07.661626Z,67,0,140,0,0.0,0.68,3,319,0,0.8,0,0,,393,241.0,Spence,0.01,0,0.1,-1,10.6,0.3,,0,136,0.7,0.01,2.0,0,0,,1,175,64,2.0
505,Destiny Udogie,49,DEF,Spurs,1.31,3.5,1,0.12,184.0,101,281,a,61,158,False,0,0,0,93,100.0,121,30,1.17,0.03,2,0.09,0,0,2.5,100.0,,318462,1.08,0.18,52,15,12,183,242812,28,0.31,0.6,14011,2024-09-29T21:00:06.621002Z,4003,0,47,2,0.0,14.61,29,98,0,2.4,1,0,,117,106.0,Udogie,1.27,13,3.1,-1,184.0,3.0,,0,19,5.9,0.96,46.6,12,0,,6,41,1004,98.0
506,Micky van de Ven,46,DEF,Spurs,0.98,0.0,-1,0.12,36.3,74,351,i,267,128,False,0,2,0,239,0.0,236,51,1.01,0.03,4,0.09,0,0,0.0,0.0,,1211495,1.01,0.25,16,68,80,76,1015613,218,0.21,0.0,332,2024-10-31T03:00:07.863084Z,35563,1,66,2,0.0,7.75,27,592,0,3.4,2,0,Hamstring injury - Expected back 15 Dec,164,152.0,Van de Ven,0.90,8,5.0,1,148.0,0.0,,0,77,5.9,0.69,22.1,8,0,,0,26,710,36.0
507,Alejo Véliz,50,FWD,Spurs,0.0,0.0,0,0.0,0.0,650,235,u,663,0,False,0,0,0,666,0.0,658,52,0.0,0.0,0,0.0,0,0,0.0,0.0,,929,0.0,0.0,68,66,67,665,0,67,0.00,0.0,0,2024-08-10T12:19:41.352153Z,0,0,68,0,0.0,0.00,0,643,0,0.0,0,0,Loaned to Espanyol,665,,Veliz,0.00,0,0.0,0,0.0,0.0,,0,68,0.0,0.00,0.0,0,0,,0,74,0,0.0
508,Guglielmo Vicario,50,GKP,Spurs,1.27,0.0,0,0.0,0.0,94,198,i,652,185,False,0,1,0,214,0.0,646,9,1.08,0.0,1,0.0,0,29,3.2,,,296359,1.0,0.25,17,67,69,112,200410,8,0.00,0.7,8642,2024-11-26T00:00:08.341528Z,13082,1,16,3,2.42,15.25,37,68,0,3.1,0,0,Ankle injury - Unknown return date,52,106.0,Vicario,0.00,13,3.4,0,260.4,3.7,,0,16,7.4,0.00,25.9,12,0,,8,15,1080,0.0
509,Timo Werner,62,MID,Spurs,1.29,2.2,3,0.51,57.5,390,64,a,216,57,False,0,0,0,246,100.0,128,41,1.36,0.35,0,0.16,0,0,1.2,100.0,,27954,0.68,0.34,108,83,133,237,10043,96,1.02,0.3,423,2024-11-07T09:00:08.010655Z,219,0,132,1,0.0,3.80,18,198,0,2.0,2,0,,288,80.0,Werner,1.49,4,0.2,-3,63.0,1.7,,0,121,2.9,0.47,20.9,2,0,,4,137,265,93.0
510,Alfie Whiteman,40,GKP,Spurs,0.0,0.5,0,0.0,0.0,178,603,a,453,0,False,0,0,0,472,,413,51,0.0,0.0,0,0.0,0,0,-0.5,,,51694,0.0,0.0,41,13,22,475,45675,34,0.00,0.0,179,,1315,0,41,0,0.0,0.00,0,387,0,0.0,0,0,,468,241.0,Whiteman,0.00,0,1.4,0,0.0,0.0,,0,41,0.0,0.00,0.0,0,0,,0,25,0,0.0
609,Will Lankshear,45,FWD,Spurs,0.0,0.5,0,0.0,0.0,166,456,a,618,0,False,0,0,0,622,100.0,599,71,0.0,0.0,0,0.0,0,0,-0.5,100.0,,210043,0.0,0.0,56,52,54,625,308971,53,0.00,0.0,3003,2024-09-13T15:00:07.321230Z,7097,0,53,0,0.0,0.00,0,576,0,0.0,0,0,,618,241.0,Lankshear,0.00,0,1.6,0,0.0,0.0,,0,54,0.0,0.00,0.0,0,0,,0,32,0,0.0
610,Mikey Moore,45,MID,Spurs,1.03,0.2,0,0.07,2.5,319,433,d,387,12,False,0,0,0,427,50.0,336,264,1.1,0.04,0,0.03,0,0,0.0,0.0,,37126,1.1,0.0,164,183,207,338,42718,219,0.04,0.0,37,2024-11-07T09:00:08.150966Z,1347,0,216,0,0.0,0.94,5,555,0,1.2,0,0,Illness - 50% chance of playing,439,241.0,Moore,0.07,1,0.3,0,1.8,0.0,,0,211,1.1,0.03,1.0,1,0,,0,107,82,7.0
612,Wilson Odobert,53,MID,Spurs,0.92,0.0,2,0.28,40.5,580,158,i,255,12,False,0,0,0,327,0.0,222,95,0.56,0.24,0,0.04,0,0,0.0,0.0,,7647,1.12,0.56,106,127,152,235,6217,291,0.42,0.0,7,2024-10-30T12:00:07.631102Z,35,0,191,1,0.0,1.63,6,654,0,2.0,0,0,Hamstring injury - Unknown return date,395,73.0,Odobert,0.50,1,0.0,-2,10.0,0.0,,0,163,1.1,0.08,9.2,2,0,,0,243,160,42.0
683,Callum Olusesi,45,MID,Spurs,0.0,1.6,0,0.0,0.0,680,434,a,601,0,False,0,0,0,605,,581,265,0.0,0.0,0,0.0,0,0,0.6,,,8,0.0,0.0,262,252,261,608,65,220,0.00,0.0,65,,8,0,256,0,0.0,0.00,0,556,0,0.0,0,0,,601,,Olusesi,0.00,0,0.0,0,0.0,0.0,,0,259,0.0,0.00,0.0,0,0,,0,308,0,0.0
684,Malachi Hardy,40,DEF,Spurs,0.0,1.7,0,0.0,0.0,669,672,a,510,0,False,0,0,0,528,,475,215,0.0,0.0,0,0.0,0,0,0.7,,,9,0.0,0.0,196,184,197,531,142,175,0.00,0.0,142,,9,0,198,0,0.0,0.00,0,451,0,0.0,0,0,,524,,Hardy,0.00,0,0.0,0,0.0,0.0,,0,198,0.0,0.00,0.0,0,0,,0,223,0,0.0
388,Aaron Wan-Bissaka,44,DEF,West Ham,1.72,6.3,1,0.07,135.8,152,497,a,110,128,False,0,3,1,114,,192,100,1.69,0.01,0,0.06,0,0,7.3,,,146109,1.0,0.2,31,45,22,120,104114,1,0.14,1.7,9761,,2146,1,24,2,0.0,17.26,33,8,0,3.0,0,0,,74,241.0,Wan-Bissaka,0.77,17,1.7,-1,219.6,7.3,,0,25,7.5,0.63,41.0,10,0,,15,56,904,56.0
